"","X","corr","aa","tcr"
"8901",60,0.270652408267228,"PAM450","TCR75-21"
"8902",61,0.257398430806124,"PAM460","TCR75-21"
"8903",62,0.26794573066288,"PAM470","TCR75-21"
"8904",63,0.270698054635537,"PAM480","TCR75-21"
"8905",64,0.260884046300296,"PAM490","TCR75-21"
"8906",65,0.252650169795312,"PAM500","TCR75-21"
"8907",66,0.403067524778715,"DAYHOFF","TCR75-21"
"8908",67,0.414857828772412,"GONNET","TCR75-21"
"8909",0,0.570089463464984,"HAMMING","TCR75-23"
"8910",1,0.523890951394203,"BLOSUM62","TCR75-23"
"8911",2,0.537638284308757,"BLOSUM30","TCR75-23"
"8912",3,0.525409881488169,"BLOSUM35","TCR75-23"
"8913",4,0.531542427761395,"BLOSUM40","TCR75-23"
"8914",5,0.529619869785639,"BLOSUM45","TCR75-23"
"8915",6,0.520004442787239,"BLOSUM50","TCR75-23"
"8916",7,0.520577312558218,"BLOSUM55","TCR75-23"
"8917",8,0.524299964973044,"BLOSUM60","TCR75-23"
"8918",9,0.513580500002126,"BLOSUM65","TCR75-23"
"8919",10,0.508932045901642,"BLOSUM70","TCR75-23"
"8920",11,0.510496341335416,"BLOSUM75","TCR75-23"
"8921",12,0.507550215009197,"BLOSUM80","TCR75-23"
"8922",13,0.503665620391922,"BLOSUM85","TCR75-23"
"8923",14,0.512830931911667,"BLOSUM90","TCR75-23"
"8924",15,0.504302271828458,"BLOSUM100","TCR75-23"
"8925",16,0.522476779624665,"PAM10","TCR75-23"
"8926",17,0.523392405367678,"PAM20","TCR75-23"
"8927",18,0.52323739396571,"PAM30","TCR75-23"
"8928",19,0.522464594128347,"PAM40","TCR75-23"
"8929",20,0.522553290169451,"PAM50","TCR75-23"
"8930",21,0.526085672456877,"PAM60","TCR75-23"
"8931",22,0.520463199034202,"PAM70","TCR75-23"
"8932",23,0.524733649659665,"PAM80","TCR75-23"
"8933",24,0.508420392324186,"PAM90","TCR75-23"
"8934",25,0.516438878858403,"PAM100","TCR75-23"
"8935",26,0.527867153026999,"PAM110","TCR75-23"
"8936",27,0.521127142179868,"PAM120","TCR75-23"
"8937",28,0.523829262870957,"PAM130","TCR75-23"
"8938",29,0.505323894505812,"PAM140","TCR75-23"
"8939",30,0.497216173902166,"PAM150","TCR75-23"
"8940",31,0.505487556532248,"PAM160","TCR75-23"
"8941",32,0.499144499574678,"PAM170","TCR75-23"
"8942",33,0.495205374829524,"PAM180","TCR75-23"
"8943",34,0.485058016013516,"PAM190","TCR75-23"
"8944",35,0.500333639767678,"PAM200","TCR75-23"
"8945",36,0.477762183854432,"PAM210","TCR75-23"
"8946",37,0.463703226478921,"PAM220","TCR75-23"
"8947",38,0.472976735616025,"PAM230","TCR75-23"
"8948",39,0.486281894714911,"PAM240","TCR75-23"
"8949",40,0.520164020288174,"PAM250","TCR75-23"
"8950",41,0.50672972637096,"PAM260","TCR75-23"
"8951",42,0.49119382203255,"PAM270","TCR75-23"
"8952",43,0.464941703637325,"PAM280","TCR75-23"
"8953",44,0.451749036278181,"PAM290","TCR75-23"
"8954",45,0.451791765465092,"PAM300","TCR75-23"
"8955",46,0.447860834424989,"PAM310","TCR75-23"
"8956",47,0.482128984116436,"PAM320","TCR75-23"
"8957",48,0.455318943265604,"PAM330","TCR75-23"
"8958",49,0.400450842628381,"PAM340","TCR75-23"
"8959",50,0.449587553841715,"PAM350","TCR75-23"
"8960",51,0.436439600476777,"PAM360","TCR75-23"
"8961",52,0.445367040691218,"PAM370","TCR75-23"
"8962",53,0.392327550694357,"PAM380","TCR75-23"
"8963",54,0.379107801975149,"PAM390","TCR75-23"
"8964",55,0.380901722304682,"PAM400","TCR75-23"
"8965",56,0.371607542630405,"PAM410","TCR75-23"
"8966",57,0.358425094810913,"PAM420","TCR75-23"
"8967",58,0.365162320603802,"PAM430","TCR75-23"
"8968",59,0.365162320603802,"PAM440","TCR75-23"
"8969",60,0.369728506406204,"PAM450","TCR75-23"
"8970",61,0.348967419929771,"PAM460","TCR75-23"
"8971",62,0.355632283060159,"PAM470","TCR75-23"
"8972",63,0.355457065104113,"PAM480","TCR75-23"
"8973",64,0.359911644054829,"PAM490","TCR75-23"
"8974",65,0.357059240663278,"PAM500","TCR75-23"
"8975",66,0.520164020288174,"DAYHOFF","TCR75-23"
"8976",67,0.443952971895742,"GONNET","TCR75-23"
"8977",0,0.752402688268179,"HAMMING","TCR75-49"
"8978",1,0.739672343860611,"BLOSUM62","TCR75-49"
"8979",2,0.75169697631746,"BLOSUM30","TCR75-49"
"8980",3,0.739816865372143,"BLOSUM35","TCR75-49"
"8981",4,0.740147991723965,"BLOSUM40","TCR75-49"
"8982",5,0.729509694632868,"BLOSUM45","TCR75-49"
"8983",6,0.716123816720841,"BLOSUM50","TCR75-49"
"8984",7,0.735054236013798,"BLOSUM55","TCR75-49"
"8985",8,0.733721857860199,"BLOSUM60","TCR75-49"
"8986",9,0.726045325173127,"BLOSUM65","TCR75-49"
"8987",10,0.727371332968101,"BLOSUM70","TCR75-49"
"8988",11,0.729173293451979,"BLOSUM75","TCR75-49"
"8989",12,0.715698857102277,"BLOSUM80","TCR75-49"
"8990",13,0.722949164483332,"BLOSUM85","TCR75-49"
"8991",14,0.721881950584333,"BLOSUM90","TCR75-49"
"8992",15,0.71937642820676,"BLOSUM100","TCR75-49"
"8993",16,0.694642837364186,"PAM10","TCR75-49"
"8994",17,0.698086080085096,"PAM20","TCR75-49"
"8995",18,0.699225180154459,"PAM30","TCR75-49"
"8996",19,0.684015623184575,"PAM40","TCR75-49"
"8997",20,0.685533429184981,"PAM50","TCR75-49"
"8998",21,0.709231834048964,"PAM60","TCR75-49"
"8999",22,0.686021610239302,"PAM70","TCR75-49"
"9000",23,0.682571334963691,"PAM80","TCR75-49"
"9001",24,0.679899056240116,"PAM90","TCR75-49"
"9002",25,0.687468493858409,"PAM100","TCR75-49"
"9003",26,0.682296312236199,"PAM110","TCR75-49"
"9004",27,0.688679519220859,"PAM120","TCR75-49"
"9005",28,0.67201515026188,"PAM130","TCR75-49"
"9006",29,0.652055510338071,"PAM140","TCR75-49"
"9007",30,0.630228277984824,"PAM150","TCR75-49"
"9008",31,0.668321409493954,"PAM160","TCR75-49"
"9009",32,0.640280603778577,"PAM170","TCR75-49"
"9010",33,0.644793011178657,"PAM180","TCR75-49"
"9011",34,0.642565748697777,"PAM190","TCR75-49"
"9012",35,0.648371956209705,"PAM200","TCR75-49"
"9013",36,0.648968533459602,"PAM210","TCR75-49"
"9014",37,0.639830786505257,"PAM220","TCR75-49"
"9015",38,0.641883962424361,"PAM230","TCR75-49"
"9016",39,0.630292904920401,"PAM240","TCR75-49"
"9017",40,0.653398012815012,"PAM250","TCR75-49"
"9018",41,0.638799266268515,"PAM260","TCR75-49"
"9019",42,0.644330274165406,"PAM270","TCR75-49"
"9020",43,0.625994743412392,"PAM280","TCR75-49"
"9021",44,0.618650584569479,"PAM290","TCR75-49"
"9022",45,0.618048157097044,"PAM300","TCR75-49"
"9023",46,0.610523073566666,"PAM310","TCR75-49"
"9024",47,0.603021992809024,"PAM320","TCR75-49"
"9025",48,0.57804685201722,"PAM330","TCR75-49"
"9026",49,0.46940779577939,"PAM340","TCR75-49"
"9027",50,0.62251758540744,"PAM350","TCR75-49"
"9028",51,0.588768357768581,"PAM360","TCR75-49"
"9029",52,0.615144781499707,"PAM370","TCR75-49"
"9030",53,0.530729507452096,"PAM380","TCR75-49"
"9031",54,0.493384104060672,"PAM390","TCR75-49"
"9032",55,0.494606533127591,"PAM400","TCR75-49"
"9033",56,0.538902759496927,"PAM410","TCR75-49"
"9034",57,0.534874103986332,"PAM420","TCR75-49"
"9035",58,0.515854838740682,"PAM430","TCR75-49"
"9036",59,0.517699728175082,"PAM440","TCR75-49"
"9037",60,0.518331332150635,"PAM450","TCR75-49"
"9038",61,0.495061968083018,"PAM460","TCR75-49"
"9039",62,0.51407847192634,"PAM470","TCR75-49"
"9040",63,0.516747876887157,"PAM480","TCR75-49"
"9041",64,0.502305853044933,"PAM490","TCR75-49"
"9042",65,0.497953622139024,"PAM500","TCR75-49"
"9043",66,0.653398012815012,"DAYHOFF","TCR75-49"
"9044",67,0.669957847944083,"GONNET","TCR75-49"
"9045",0,0.890926583316204,"HAMMING","TCR75-54"
"9046",1,0.833746353721925,"BLOSUM62","TCR75-54"
"9047",2,0.836018276217296,"BLOSUM30","TCR75-54"
"9048",3,0.857232976889314,"BLOSUM35","TCR75-54"
"9049",4,0.844124461011336,"BLOSUM40","TCR75-54"
"9050",5,0.857230320503535,"BLOSUM45","TCR75-54"
"9051",6,0.842348237802695,"BLOSUM50","TCR75-54"
"9052",7,0.837350493636613,"BLOSUM55","TCR75-54"
"9053",8,0.832824999032584,"BLOSUM60","TCR75-54"
"9054",9,0.828093730004956,"BLOSUM65","TCR75-54"
"9055",10,0.827786215305199,"BLOSUM70","TCR75-54"
"9056",11,0.824401751461053,"BLOSUM75","TCR75-54"
"9057",12,0.826826627739276,"BLOSUM80","TCR75-54"
"9058",13,0.832748192309167,"BLOSUM85","TCR75-54"
"9059",14,0.83584316262119,"BLOSUM90","TCR75-54"
"9060",15,0.831677398196078,"BLOSUM100","TCR75-54"
"9061",16,0.842532199027856,"PAM10","TCR75-54"
"9062",17,0.831365188191905,"PAM20","TCR75-54"
"9063",18,0.83623516445151,"PAM30","TCR75-54"
"9064",19,0.825852017847592,"PAM40","TCR75-54"
"9065",20,0.825356403677766,"PAM50","TCR75-54"
"9066",21,0.829488523269738,"PAM60","TCR75-54"
"9067",22,0.830266017289406,"PAM70","TCR75-54"
"9068",23,0.81388100820707,"PAM80","TCR75-54"
"9069",24,0.801165432845618,"PAM90","TCR75-54"
"9070",25,0.781726653506969,"PAM100","TCR75-54"
"9071",26,0.790827511989348,"PAM110","TCR75-54"
"9072",27,0.813643911399029,"PAM120","TCR75-54"
"9073",28,0.792809191407032,"PAM130","TCR75-54"
"9074",29,0.768591913007976,"PAM140","TCR75-54"
"9075",30,0.757029584787059,"PAM150","TCR75-54"
"9076",31,0.779233644534642,"PAM160","TCR75-54"
"9077",32,0.761926148187941,"PAM170","TCR75-54"
"9078",33,0.751863642206808,"PAM180","TCR75-54"
"9079",34,0.782957351793589,"PAM190","TCR75-54"
"9080",35,0.775877743151952,"PAM200","TCR75-54"
"9081",36,0.764020075127244,"PAM210","TCR75-54"
"9082",37,0.744178636349976,"PAM220","TCR75-54"
"9083",38,0.747772145021559,"PAM230","TCR75-54"
"9084",39,0.735964821429319,"PAM240","TCR75-54"
"9085",40,0.771626699493395,"PAM250","TCR75-54"
"9086",41,0.768158006239864,"PAM260","TCR75-54"
"9087",42,0.697066216758357,"PAM270","TCR75-54"
"9088",43,0.689528458325666,"PAM280","TCR75-54"
"9089",44,0.679694024640903,"PAM290","TCR75-54"
"9090",45,0.678786638542239,"PAM300","TCR75-54"
"9091",46,0.679350774746463,"PAM310","TCR75-54"
"9092",47,0.716909240110127,"PAM320","TCR75-54"
"9093",48,0.675187386404352,"PAM330","TCR75-54"
"9094",49,0.641297818159333,"PAM340","TCR75-54"
"9095",50,0.676635439432217,"PAM350","TCR75-54"
"9096",51,0.614274742636554,"PAM360","TCR75-54"
"9097",52,0.628666996321695,"PAM370","TCR75-54"
"9098",53,0.594633961276739,"PAM380","TCR75-54"
"9099",54,0.603542991481674,"PAM390","TCR75-54"
"9100",55,0.604433405167522,"PAM400","TCR75-54"
"9101",56,0.559793393012176,"PAM410","TCR75-54"
"9102",57,0.561984350938998,"PAM420","TCR75-54"
"9103",58,0.561057375449193,"PAM430","TCR75-54"
"9104",59,0.561019075905367,"PAM440","TCR75-54"
"9105",60,0.560094942959348,"PAM450","TCR75-54"
"9106",61,0.54433746027842,"PAM460","TCR75-54"
"9107",62,0.561057375449193,"PAM470","TCR75-54"
"9108",63,0.561045918710871,"PAM480","TCR75-54"
"9109",64,0.551017661065118,"PAM490","TCR75-54"
"9110",65,0.547805166046289,"PAM500","TCR75-54"
"9111",66,0.771626699493395,"DAYHOFF","TCR75-54"
"9112",67,0.789131569874861,"GONNET","TCR75-54"
"9113",0,0.808596699024201,"HAMMING","TCR75-7"
"9114",1,0.714642191688452,"BLOSUM62","TCR75-7"
"9115",2,0.743094075570352,"BLOSUM30","TCR75-7"
"9116",3,0.724357867336937,"BLOSUM35","TCR75-7"
"9117",4,0.724850563283785,"BLOSUM40","TCR75-7"
"9118",5,0.720709512085606,"BLOSUM45","TCR75-7"
"9119",6,0.716355243231852,"BLOSUM50","TCR75-7"
"9120",7,0.716557962043678,"BLOSUM55","TCR75-7"
"9121",8,0.716024105679337,"BLOSUM60","TCR75-7"
"9122",9,0.709721319437604,"BLOSUM65","TCR75-7"
"9123",10,0.704636430044311,"BLOSUM70","TCR75-7"
"9124",11,0.703297212754686,"BLOSUM75","TCR75-7"
"9125",12,0.694539140584994,"BLOSUM80","TCR75-7"
"9126",13,0.703055460722486,"BLOSUM85","TCR75-7"
"9127",14,0.703072035030561,"BLOSUM90","TCR75-7"
"9128",15,0.697818386305787,"BLOSUM100","TCR75-7"
"9129",16,0.721965108584202,"PAM10","TCR75-7"
"9130",17,0.71961013980896,"PAM20","TCR75-7"
"9131",18,0.716379163879953,"PAM30","TCR75-7"
"9132",19,0.70415653369587,"PAM40","TCR75-7"
"9133",20,0.713745134986037,"PAM50","TCR75-7"
"9134",21,0.717391818406234,"PAM60","TCR75-7"
"9135",22,0.704097117674642,"PAM70","TCR75-7"
"9136",23,0.69236568527299,"PAM80","TCR75-7"
"9137",24,0.687094544224301,"PAM90","TCR75-7"
"9138",25,0.638351226341144,"PAM100","TCR75-7"
"9139",26,0.643497476203697,"PAM110","TCR75-7"
"9140",27,0.685684520276515,"PAM120","TCR75-7"
"9141",28,0.684220096419404,"PAM130","TCR75-7"
"9142",29,0.650325196480372,"PAM140","TCR75-7"
"9143",30,0.654532967664425,"PAM150","TCR75-7"
"9144",31,0.676690370274949,"PAM160","TCR75-7"
"9145",32,0.631411504785971,"PAM170","TCR75-7"
"9146",33,0.626890033297705,"PAM180","TCR75-7"
"9147",34,0.646000209141244,"PAM190","TCR75-7"
"9148",35,0.63020357512562,"PAM200","TCR75-7"
"9149",36,0.649598568984099,"PAM210","TCR75-7"
"9150",37,0.594156089406561,"PAM220","TCR75-7"
"9151",38,0.608761339223678,"PAM230","TCR75-7"
"9152",39,0.583672304553176,"PAM240","TCR75-7"
"9153",40,0.648287299281381,"PAM250","TCR75-7"
"9154",41,0.648947781764214,"PAM260","TCR75-7"
"9155",42,0.563014610298472,"PAM270","TCR75-7"
"9156",43,0.521448275234713,"PAM280","TCR75-7"
"9157",44,0.536679207043997,"PAM290","TCR75-7"
"9158",45,0.526070125544374,"PAM300","TCR75-7"
"9159",46,0.520310380152615,"PAM310","TCR75-7"
"9160",47,0.606052270367623,"PAM320","TCR75-7"
"9161",48,0.543883878267835,"PAM330","TCR75-7"
"9162",49,0.529274080770995,"PAM340","TCR75-7"
"9163",50,0.523416651967956,"PAM350","TCR75-7"
"9164",51,0.458410749823127,"PAM360","TCR75-7"
"9165",52,0.477452121613968,"PAM370","TCR75-7"
"9166",53,0.469348066341777,"PAM380","TCR75-7"
"9167",54,0.475022370404587,"PAM390","TCR75-7"
"9168",55,0.470594356487303,"PAM400","TCR75-7"
"9169",56,0.416155239045266,"PAM410","TCR75-7"
"9170",57,0.409540018551842,"PAM420","TCR75-7"
"9171",58,0.404706033680769,"PAM430","TCR75-7"
"9172",59,0.407586939118779,"PAM440","TCR75-7"
"9173",60,0.407586939118779,"PAM450","TCR75-7"
"9174",61,0.375316958882477,"PAM460","TCR75-7"
"9175",62,0.407586939118779,"PAM470","TCR75-7"
"9176",63,0.414305373945898,"PAM480","TCR75-7"
"9177",64,0.384451087987605,"PAM490","TCR75-7"
"9178",65,0.385400610889395,"PAM500","TCR75-7"
"9179",66,0.648287299281381,"DAYHOFF","TCR75-7"
"9180",67,0.663670159829207,"GONNET","TCR75-7"
"9181",0,0.726291583391072,"HAMMING","TCR77-14"
"9182",1,0.575255794315153,"BLOSUM62","TCR77-14"
"9183",2,0.579329507247081,"BLOSUM30","TCR77-14"
"9184",3,0.601282814125002,"BLOSUM35","TCR77-14"
"9185",4,0.603543167463613,"BLOSUM40","TCR77-14"
"9186",5,0.603216619186023,"BLOSUM45","TCR77-14"
"9187",6,0.585100887130844,"BLOSUM50","TCR77-14"
"9188",7,0.585868318867043,"BLOSUM55","TCR77-14"
"9189",8,0.584419856919698,"BLOSUM60","TCR77-14"
"9190",9,0.584071737997636,"BLOSUM65","TCR77-14"
"9191",10,0.586695715702146,"BLOSUM70","TCR77-14"
"9192",11,0.586442219048516,"BLOSUM75","TCR77-14"
"9193",12,0.597264566666797,"BLOSUM80","TCR77-14"
"9194",13,0.599028674567614,"BLOSUM85","TCR77-14"
"9195",14,0.620849371077679,"BLOSUM90","TCR77-14"
"9196",15,0.611431329247052,"BLOSUM100","TCR77-14"
"9197",16,0.6299063940413,"PAM10","TCR77-14"
"9198",17,0.614235546925783,"PAM20","TCR77-14"
"9199",18,0.613674569401135,"PAM30","TCR77-14"
"9200",19,0.614932845572236,"PAM40","TCR77-14"
"9201",20,0.606264396644113,"PAM50","TCR77-14"
"9202",21,0.582336241591913,"PAM60","TCR77-14"
"9203",22,0.605153697360151,"PAM70","TCR77-14"
"9204",23,0.581085555180159,"PAM80","TCR77-14"
"9205",24,0.576209738539736,"PAM90","TCR77-14"
"9206",25,0.580506449917886,"PAM100","TCR77-14"
"9207",26,0.560401175992903,"PAM110","TCR77-14"
"9208",27,0.570561768850008,"PAM120","TCR77-14"
"9209",28,0.558690239044123,"PAM130","TCR77-14"
"9210",29,0.554438395013654,"PAM140","TCR77-14"
"9211",30,0.54816331240452,"PAM150","TCR77-14"
"9212",31,0.532797105572706,"PAM160","TCR77-14"
"9213",32,0.535761430625916,"PAM170","TCR77-14"
"9214",33,0.541576805734089,"PAM180","TCR77-14"
"9215",34,0.527903579378943,"PAM190","TCR77-14"
"9216",35,0.529300310514401,"PAM200","TCR77-14"
"9217",36,0.520325333544309,"PAM210","TCR77-14"
"9218",37,0.519177224959328,"PAM220","TCR77-14"
"9219",38,0.463110366981308,"PAM230","TCR77-14"
"9220",39,0.453752223493804,"PAM240","TCR77-14"
"9221",40,0.464139498288658,"PAM250","TCR77-14"
"9222",41,0.426230634511706,"PAM260","TCR77-14"
"9223",42,0.451659371767621,"PAM270","TCR77-14"
"9224",43,0.449756433541947,"PAM280","TCR77-14"
"9225",44,0.451547663955347,"PAM290","TCR77-14"
"9226",45,0.416467575024096,"PAM300","TCR77-14"
"9227",46,0.413105707880629,"PAM310","TCR77-14"
"9228",47,0.39015524918885,"PAM320","TCR77-14"
"9229",48,0.416261040960657,"PAM330","TCR77-14"
"9230",49,0.310687811570569,"PAM340","TCR77-14"
"9231",50,0.395084802772423,"PAM350","TCR77-14"
"9232",51,0.354142552779043,"PAM360","TCR77-14"
"9233",52,0.361029280712695,"PAM370","TCR77-14"
"9234",53,0.253717418925177,"PAM380","TCR77-14"
"9235",54,0.260202226538591,"PAM390","TCR77-14"
"9236",55,0.261955610790734,"PAM400","TCR77-14"
"9237",56,0.230931935311494,"PAM410","TCR77-14"
"9238",57,0.246398324506957,"PAM420","TCR77-14"
"9239",58,0.241418967267754,"PAM430","TCR77-14"
"9240",59,0.253929891851909,"PAM440","TCR77-14"
"9241",60,0.250438001101651,"PAM450","TCR77-14"
"9242",61,0.24600768782301,"PAM460","TCR77-14"
"9243",62,0.21706053166381,"PAM470","TCR77-14"
"9244",63,0.205892639940068,"PAM480","TCR77-14"
"9245",64,0.249170010614793,"PAM490","TCR77-14"
"9246",65,0.243968616206723,"PAM500","TCR77-14"
"9247",66,0.453430096116955,"DAYHOFF","TCR77-14"
"9248",67,0.512596653738428,"GONNET","TCR77-14"
"9249",0,0.362341934424283,"HAMMING","TCR77-55"
"9250",1,0.370984381042481,"BLOSUM62","TCR77-55"
"9251",2,0.372746283098349,"BLOSUM30","TCR77-55"
"9252",3,0.363019894210854,"BLOSUM35","TCR77-55"
"9253",4,0.37107668710599,"BLOSUM40","TCR77-55"
"9254",5,0.374333355305259,"BLOSUM45","TCR77-55"
"9255",6,0.356345360786242,"BLOSUM50","TCR77-55"
"9256",7,0.365956668765298,"BLOSUM55","TCR77-55"
"9257",8,0.37129145922876,"BLOSUM60","TCR77-55"
"9258",9,0.370909315112307,"BLOSUM65","TCR77-55"
"9259",10,0.361093793895799,"BLOSUM70","TCR77-55"
"9260",11,0.352505058339906,"BLOSUM75","TCR77-55"
"9261",12,0.351773203235417,"BLOSUM80","TCR77-55"
"9262",13,0.362920660029287,"BLOSUM85","TCR77-55"
"9263",14,0.357463497100258,"BLOSUM90","TCR77-55"
"9264",15,0.346907092436059,"BLOSUM100","TCR77-55"
"9265",16,0.381906146077278,"PAM10","TCR77-55"
"9266",17,0.384413283907198,"PAM20","TCR77-55"
"9267",18,0.386436330644609,"PAM30","TCR77-55"
"9268",19,0.35487727257125,"PAM40","TCR77-55"
"9269",20,0.366268265281988,"PAM50","TCR77-55"
"9270",21,0.35489503370046,"PAM60","TCR77-55"
"9271",22,0.355491331475977,"PAM70","TCR77-55"
"9272",23,0.348948009116915,"PAM80","TCR77-55"
"9273",24,0.345271142045091,"PAM90","TCR77-55"
"9274",25,0.342121296494434,"PAM100","TCR77-55"
"9275",26,0.342499416843261,"PAM110","TCR77-55"
"9276",27,0.338440888797795,"PAM120","TCR77-55"
"9277",28,0.331664058025625,"PAM130","TCR77-55"
"9278",29,0.32148637558692,"PAM140","TCR77-55"
"9279",30,0.31921092728688,"PAM150","TCR77-55"
"9280",31,0.339997908601188,"PAM160","TCR77-55"
"9281",32,0.325917189612305,"PAM170","TCR77-55"
"9282",33,0.323263240003728,"PAM180","TCR77-55"
"9283",34,0.304205979087149,"PAM190","TCR77-55"
"9284",35,0.301098039229518,"PAM200","TCR77-55"
"9285",36,0.296326675117992,"PAM210","TCR77-55"
"9286",37,0.296298208589967,"PAM220","TCR77-55"
"9287",38,0.30365969284982,"PAM230","TCR77-55"
"9288",39,0.291508568169683,"PAM240","TCR77-55"
"9289",40,0.304345705258002,"PAM250","TCR77-55"
"9290",41,0.302168020340785,"PAM260","TCR77-55"
"9291",42,0.289311406154344,"PAM270","TCR77-55"
"9292",43,0.289327886775832,"PAM280","TCR77-55"
"9293",44,0.2958638621318,"PAM290","TCR77-55"
"9294",45,0.300757358570578,"PAM300","TCR77-55"
"9295",46,0.280637044807795,"PAM310","TCR77-55"
"9296",47,0.281298356085857,"PAM320","TCR77-55"
"9297",48,0.271463460077032,"PAM330","TCR77-55"
"9298",49,0.26463495927835,"PAM340","TCR77-55"
"9299",50,0.298465776752689,"PAM350","TCR77-55"
"9300",51,0.286168439416385,"PAM360","TCR77-55"
"9301",52,0.287652100360944,"PAM370","TCR77-55"
"9302",53,0.274673769926187,"PAM380","TCR77-55"
"9303",54,0.249237773784923,"PAM390","TCR77-55"
"9304",55,0.260066010242471,"PAM400","TCR77-55"
"9305",56,0.270604302817469,"PAM410","TCR77-55"
"9306",57,0.270689433013653,"PAM420","TCR77-55"
"9307",58,0.266476092701746,"PAM430","TCR77-55"
"9308",59,0.261615503907793,"PAM440","TCR77-55"
"9309",60,0.265933640817331,"PAM450","TCR77-55"
"9310",61,0.264230807342538,"PAM460","TCR77-55"
"9311",62,0.266485122884602,"PAM470","TCR77-55"
"9312",63,0.2615899183897,"PAM480","TCR77-55"
"9313",64,0.273101488572243,"PAM490","TCR77-55"
"9314",65,0.266561177769289,"PAM500","TCR77-55"
"9315",66,0.304345705258002,"DAYHOFF","TCR77-55"
"9316",67,0.311810184365707,"GONNET","TCR77-55"
"9317",0,0.66770267184231,"HAMMING","TCR81-14"
"9318",1,0.526866565458984,"BLOSUM62","TCR81-14"
"9319",2,0.529119928227351,"BLOSUM30","TCR81-14"
"9320",3,0.531723342434485,"BLOSUM35","TCR81-14"
"9321",4,0.543912005776591,"BLOSUM40","TCR81-14"
"9322",5,0.542802109572682,"BLOSUM45","TCR81-14"
"9323",6,0.525784371409814,"BLOSUM50","TCR81-14"
"9324",7,0.528362010926098,"BLOSUM55","TCR81-14"
"9325",8,0.531596725338647,"BLOSUM60","TCR81-14"
"9326",9,0.52671123387666,"BLOSUM65","TCR81-14"
"9327",10,0.523304530914086,"BLOSUM70","TCR81-14"
"9328",11,0.521681029689501,"BLOSUM75","TCR81-14"
"9329",12,0.527608977730866,"BLOSUM80","TCR81-14"
"9330",13,0.5471776984823,"BLOSUM85","TCR81-14"
"9331",14,0.555526029743946,"BLOSUM90","TCR81-14"
"9332",15,0.54427292972592,"BLOSUM100","TCR81-14"
"9333",16,0.563583398930063,"PAM10","TCR81-14"
"9334",17,0.54564428069072,"PAM20","TCR81-14"
"9335",18,0.535769823007486,"PAM30","TCR81-14"
"9336",19,0.541255595113741,"PAM40","TCR81-14"
"9337",20,0.535659801239962,"PAM50","TCR81-14"
"9338",21,0.531664044600227,"PAM60","TCR81-14"
"9339",22,0.526960472046259,"PAM70","TCR81-14"
"9340",23,0.512563276046322,"PAM80","TCR81-14"
"9341",24,0.513561342479134,"PAM90","TCR81-14"
"9342",25,0.511529180801926,"PAM100","TCR81-14"
"9343",26,0.492610951994751,"PAM110","TCR81-14"
"9344",27,0.498530997536474,"PAM120","TCR81-14"
"9345",28,0.491449250177156,"PAM130","TCR81-14"
"9346",29,0.495492893434436,"PAM140","TCR81-14"
"9347",30,0.496868365190262,"PAM150","TCR81-14"
"9348",31,0.47765967321574,"PAM160","TCR81-14"
"9349",32,0.461822812554664,"PAM170","TCR81-14"
"9350",33,0.465428724128915,"PAM180","TCR81-14"
"9351",34,0.482696671028423,"PAM190","TCR81-14"
"9352",35,0.467974561201405,"PAM200","TCR81-14"
"9353",36,0.441814043163748,"PAM210","TCR81-14"
"9354",37,0.437196348576845,"PAM220","TCR81-14"
"9355",38,0.442759863861316,"PAM230","TCR81-14"
"9356",39,0.47697285294023,"PAM240","TCR81-14"
"9357",40,0.469239988274624,"PAM250","TCR81-14"
"9358",41,0.422381915800715,"PAM260","TCR81-14"
"9359",42,0.424086808328194,"PAM270","TCR81-14"
"9360",43,0.458909441555395,"PAM280","TCR81-14"
"9361",44,0.471156145840446,"PAM290","TCR81-14"
"9362",45,0.425440740399775,"PAM300","TCR81-14"
"9363",46,0.424526898456458,"PAM310","TCR81-14"
"9364",47,0.353471585735071,"PAM320","TCR81-14"
"9365",48,0.34355934025145,"PAM330","TCR81-14"
"9366",49,0.359206492060823,"PAM340","TCR81-14"
"9367",50,0.396744381974915,"PAM350","TCR81-14"
"9368",51,0.313118168996805,"PAM360","TCR81-14"
"9369",52,0.313351041452838,"PAM370","TCR81-14"
"9370",53,0.319705291326376,"PAM380","TCR81-14"
"9371",54,0.316609752679642,"PAM390","TCR81-14"
"9372",55,0.324554558541013,"PAM400","TCR81-14"
"9373",56,0.295796593015901,"PAM410","TCR81-14"
"9374",57,0.275674045978783,"PAM420","TCR81-14"
"9375",58,0.286414496409979,"PAM430","TCR81-14"
"9376",59,0.300055624012908,"PAM440","TCR81-14"
"9377",60,0.296651210980227,"PAM450","TCR81-14"
"9378",61,0.292779378519639,"PAM460","TCR81-14"
"9379",62,0.285465974276871,"PAM470","TCR81-14"
"9380",63,0.261168789279743,"PAM480","TCR81-14"
"9381",64,0.283311869581465,"PAM490","TCR81-14"
"9382",65,0.293734922025241,"PAM500","TCR81-14"
"9383",66,0.473502807621648,"DAYHOFF","TCR81-14"
"9384",67,0.463727262194485,"GONNET","TCR81-14"
"9385",0,0.792138094444523,"HAMMING","TCR82-14"
"9386",1,0.617013966718437,"BLOSUM62","TCR82-14"
